Unnamed: 0,store,category,name,price,product-link,image_url,common_category
171.0,al-fateh,teas---fateh,TAPAL DANEDAR TEA ECONOMY POUCH 350 GM,Rs.720,https://alfatah.pk/products/tapal-danedar-tea-economy-pouch-385-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000113738.jpg?v=1741084177,Beverages
172.0,al-fateh,teas---fateh,TAPAL DANEDAR TEA PROMO SAVE RS.20 170 GM,Rs.360,https://alfatah.pk/products/tapal-danedar-tea-promo-save-rs-20-170-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8961103601964_dd1acf9e-9fcc-4dac-85fe-7a75bf391bd0.jpg?v=1738841899,Beverages
173.0,al-fateh,teas---fateh,TAPAL DANEDAR 100 TEA BAGS 200 GM,Rs.920,https://alfatah.pk/products/tapal-danedar-100-tea-bags-200-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_4_8681c683-2821-4e83-87b8-41f1332f6ff7.png?v=1750666618,Beverages
174.0,al-fateh,teas---fateh,LIPTON YELLOW LABEL TEA BLK 170 GM,Rs.399,https://alfatah.pk/products/lipton-yellow-label-blk-tea-170-gm-cp,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/20_Extra-LiptonYellowLabel170G-BlackTea-506330500874901.jpg?v=1747381631,Beverages
175.0,al-fateh,teas---fateh,LIPTON YELLOW LABEL BLK TEA 430 GM CP,"Rs.1,045",https://alfatah.pk/products/lipton-yellow-label-blk-tea-430-gm-cp,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/Rs.50Off-LiptonYellowLabel430G-BlackTea-506330500875601.jpg?v=1760193819,Beverages
176.0,al-fateh,teas---fateh,TAPAL DANEDAR 3IN1 INSTANT TEA WITH ELACHI 20GM,Rs.99,https://alfatah.pk/products/tapal-danedar-3in1-instant-tea-with-elachi-20gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_453ef6dc-460f-412d-ae9a-e5a518fffe9f.png?v=1753101437,Beverages
177.0,al-fateh,teas---fateh,TAPAL DANEDAR 80 ROUND TEA BAGS 200 GM,Rs.995,https://alfatah.pk/products/tapal-danedar-80-round-tea-bags-200-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_28_9e4f0d7f-bb7e-427f-8f17-c17750144fea.png?v=1749727883,Beverages
178.0,al-fateh,teas---fateh,LIPTON TEA YELLOW LABEL 100 BAGS 200 GM,"Rs.1,145",https://alfatah.pk/products/lipton-tea-yellow-label-100-bags-200-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_1_dbcda107-19f3-4dcf-b8d1-fdfa19c8e576.png?v=1763547207,Beverages
179.0,al-fateh,teas---fateh,BROOKE BOND SUPREME TEA 430 GM CP,Rs.850,https://alfatah.pk/products/brooke-bond-supreme-tea-430-gm-cp,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_3_ce729960-77d1-495f-b13e-6ef24bcb1e90.png?v=1762846554,Beverages
180.0,al-fateh,teas---fateh,TAPAL TEA DANEDAR SAVE RS.10 85 GM,Rs.180,https://alfatah.pk/products/tapal-tea-danedar-save-rs-10-85-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000442043.jpg?v=1738666184,Beverages
181.0,al-fateh,teas---fateh,LIPTON YELLOW LABEL BLACK TEA 900 GM,"Rs.2,195",https://alfatah.pk/products/lipton-yellow-label-black-tea-900-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000523574_6630293d-74dd-4cda-813a-324f7b64ba28.jpg?v=1755781376,Beverages
182.0,al-fateh,teas---fateh,LIPTON YELLOW LABEL DANEDAR TEA 430 GM CP,"Rs.1,045",https://alfatah.pk/products/lipton-yellow-label-danedar-tea-430-gm-cp,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000544808_d68410b3-0003-4b4b-9c80-fc108dc3ac5c.jpg?v=1754739194,Beverages
183.0,al-fateh,teas---fateh,TAPAL DANEDAR TEA BAGS 25 PCS 50 GM,Rs.240,https://alfatah.pk/products/tapal-danedar-teabags-25-pcs-50-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000235091.jpg?v=1741084175,Beverages
184.0,al-fateh,teas---fateh,TAPAL DANEDAR REGULAR TEA BAG 50S 100 GM,Rs.475,https://alfatah.pk/products/tapal-danedar-regular-tea-bag-50s-100-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_3_64dcb793-5d31-4ec6-990c-3444e46b1f2e.png?v=1750666547,Beverages
185.0,al-fateh,teas---fateh,BROOKE BOND SUPREME TEA 170 GM CP,Rs.355,https://alfatah.pk/products/brooke-bond-supreme-tea-160-gm-cp,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000544810_56defe82-8d6d-4022-bbca-985174f84da5.jpg?v=1762767389,Beverages
186.0,al-fateh,teas---fateh,TAPAL DANEDAR ENVELOPED 100 TEA BAGS 200 GM,Rs.920,https://alfatah.pk/products/tapal-danedar-enveloped-100-tea-bags-200-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-12-05T125501.793.jpg?v=1703107064,Beverages
187.0,al-fateh,teas---fateh,LIPTON TEA YELLOW LABEL 50 TEA BAGS 100 GM,Rs.575,https://alfatah.pk/products/lipton-tea-yellow-label-50-tea-bags-100-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/50Tb.png?v=1747484497,Beverages
188.0,al-fateh,teas---fateh,TAPAL DANEDAR TEA JAR 440 GM,"Rs.1,095",https://alfatah.pk/products/tapal-danedar-tea-jar-450-grm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/815096002988.jpg?v=1690228111,Beverages
189.0,al-fateh,teas---fateh,LIPTON YELLOW LABEL DANEDAR TEA 170 GM CP,Rs.399,https://alfatah.pk/products/lipton-yellow-label-danedar-tea-170-gm-cp,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2025-10-31T162513.169_7d171119-a07b-443a-acee-7268e641f4fd.png?v=1761910000,Beverages
190.0,al-fateh,teas---fateh,LIPTON YELLOW LABEL DANEDAR STRONG TEA JAR 475 GM,"Rs.1,495",https://alfatah.pk/products/lipton-yellow-label-tea-mega-daane-jar-475-gm-pc,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8720608621392_1.jpg?v=1703098841,Beverages
191.0,al-fateh,teas---fateh,TAPAL TEA TEZDUM POUCH 430 GM,Rs.875,https://alfatah.pk/products/tapal-tea-tezdum-pouch-475-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-04-04T155931.330.png?v=1690228145,Beverages
192.0,al-fateh,teas---fateh,TAPAL DANEDAR ELAICHI 80 GM HARD PACKS,Rs.220,https://alfatah.pk/products/tapal-danedar-elaichi-95gm-hard-packs,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000278494.jpg?v=1743667974,Beverages
193.0,al-fateh,teas---fateh,TAPAL DANEDAR ELAICHI 170 GM HARD PACKS,Rs.440,https://alfatah.pk/products/tapal-danedar-elaichi-190gm-hard-packs,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_27_269e84d9-723d-4dae-90e3-09e6c54b26c6.png?v=1749727832,Beverages
194.0,al-fateh,teas---fateh,LIPTON DANEDAR BLACK TEA 900 GM,"Rs.2,195",https://alfatah.pk/products/lipton-danedar-black-tea-900-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/669901b68465293e0304ec5e.webp?v=1725430384,Beverages
195.0,al-fateh,teas---fateh,TAPAL GREEN TEA BAGS LEMON 30 BAGS 45 GM,Rs.240,https://alfatah.pk/products/tapal-green-tea-bags-lemon-30-bags-45-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/grocerapp-tapal-green-lemon-tea-bags-5e6be3871e3ec_1024x_253b38b8-b01f-4c51-9ae3-c9f99863f166.jpg?v=1703107076,Beverages
196.0,al-fateh,teas---fateh,TAPAL GREEN TEA MOROCCAN MINT 30 BAG 45 GM,Rs.240,https://alfatah.pk/products/tapal-green-tea-moroccan-mint-30-bag-45-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-04-04T155202.045.png?v=1690228132,Beverages
197.0,al-fateh,teas---fateh,LIPTON TEA YELLOW LABEL 25 BLACK TEA BAGS 50 GM,Rs.295,https://alfatah.pk/products/lipton-tea-yellow-label-25-black-tea-bags-50-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_3_35a30c32-6b65-4534-a409-d8fefca4f853.png?v=1738588378,Beverages
198.0,al-fateh,teas---fateh,TAPAL FAMILY MIXTURE TEA ECONOMY PACK 430 GM,Rs.895,https://alfatah.pk/products/tapal-family-mixture-tea-economy-pack-475-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/439623850aff48930ed14a5540504a48.jpg?v=1690228118,Beverages
199.0,al-fateh,teas---fateh,LIPTON YELLOW LABEL BLK TEA 85 GM -CP,Rs.200,https://alfatah.pk/products/lipton-yellow-label-blk-tea-85-gm-cp,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2025-10-31T162307.716.png?v=1761909860,Beverages
200.0,al-fateh,teas---fateh,LIPTON GREEN TEA ZESTY LEMON HONEY 25BAGS,Rs.295,https://alfatah.pk/products/lipton-green-tea-zesty-lemon-honey-25bags,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/Lemon_05.png?v=1747484556,Beverages
201.0,al-fateh,teas---fateh,TAPAL DANEDAR TEA BAGS ENVELOP ELAICHI 50S 100 GM,Rs.560,https://alfatah.pk/products/tapal-danedar-tea-bags-envelop-elaichi-50s-100-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/815096003428.webp?v=1729080403,Beverages
202.0,al-fateh,teas---fateh,TAPAL GREEN TEA BAGS TROPICAL PEACH 30 BAGS 45 GM,Rs.240,https://alfatah.pk/products/tapal-green-tea-bags-tropical-peach-30-bags-45-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/TAPALGREENTEABAGSTROPICALPEACH30BAGS45GM.webp?v=1690228128,Beverages
203.0,al-fateh,teas---fateh,TAPAL ROUND TEA BAGS 16 PCS 40 GM,Rs.245,https://alfatah.pk/products/tapal-round-tea-bags-16-pcs-40-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_11_912e964f-23be-4af2-b5e5-5b30e11194d5.png?v=1750671364,Beverages
204.0,al-fateh,teas---fateh,TAPAL GREEN TEA PURE GREEN 30 BAGS 45 GM BASIC,Rs.240,https://alfatah.pk/products/tapal-green-tea-pure-green-30-bags-45-gm-basic,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000149972.jpg?v=1743667798,Beverages
205.0,al-fateh,teas---fateh,TAPAL GREEN TEA BAGS ELAICHI 30 BAGS 45 GM,Rs.240,https://alfatah.pk/products/tapal-green-tea-bags-elaichi-30-bags-45-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-04-04T160249.977.png?v=1690228118,Beverages
206.0,al-fateh,teas---fateh,TAPAL DANEDAR TEA VALUE PACK 430 GM,Rs.895,https://alfatah.pk/products/tapal-danedar-tea-value-pack-475-gm-basic,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2025-10-01T115142.917.png?v=1759301542,Beverages
207.0,al-fateh,teas---fateh,LIPTON GREEN TEA LUSCIOUS MIXED BERRIES 25BAGS,Rs.295,https://alfatah.pk/products/lipton-green-tea-luscious-mixed-berries-25bags,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/Berries_05.png?v=1747484290,Beverages
208.0,al-fateh,teas---fateh,TAPAL GREEN TEA BAGS LEMON 90 BAGS 135 GM,Rs.695,https://alfatah.pk/products/tapal-green-tea-bags-lemon-90-bags-135-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-04-04T161617.063.png?v=1690228124,Beverages
209.0,al-fateh,teas---fateh,TAPAL FAMILY MIXTURE TEA 170 GM,Rs.375,https://alfatah.pk/products/tapal-family-mixture-tea-190-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_9_e52bfc0c-b53a-449d-a65c-c0c5d1f69b4d.png?v=1750671197,Beverages
210.0,al-fateh,teas---fateh,TAPAL DANEDAR ECONOMY PACK 900 GM,"Rs.1,795",https://alfatah.pk/products/tapal-danedar-economy-pack-950-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-04-04T154303.916.png?v=1750683926,Beverages
211.0,al-fateh,teas---fateh,TAPAL TEA TEZ DUM ECONOMY PACK 900 GM,"Rs.1,775",https://alfatah.pk/products/tapal-tea-tez-dum-economy-pack-950-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_2_993bab06-32b7-4e84-a548-1332d314c46f.png?v=1744266530,Beverages
212.0,al-fateh,teas---fateh,TAPAL GREEN TEA BAGS GINGER HONEY 30PCS 45 GM,Rs.240,https://alfatah.pk/products/tapal-green-tea-bags-ginger-honey-30pcs-45-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000281820.jpg?v=1743668022,Beverages
213.0,al-fateh,teas---fateh,TAPAL TEZDUM PACK 170 GM,Rs.375,https://alfatah.pk/products/tapal-tezdum-pack-190-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_16_22d24132-c261-49bc-8fe1-193232f40797.png?v=1738667747,Beverages
214.0,al-fateh,teas---fateh,TAPAL TEA FAMILY MIXTURE POUCH 900 GM,"Rs.1,795",https://alfatah.pk/products/tapal-tea-family-mixture-pouch-950-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/815096000694.jpg?v=1690228142,Beverages
215.0,al-fateh,teas---fateh,TAPAL JASMINE GREEN TEA JAR 100 GM,Rs.285,https://alfatah.pk/products/tapal-jasmine-green-tea-jar-100-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000113728_e0fcc673-f0ad-4632-9950-a666e579c54f.jpg?v=1741084177,Beverages
216.0,al-fateh,teas---fateh,TAPAL DANEDAR JAR 200 GM,Rs.450,https://alfatah.pk/products/tapal-danedar-jar-200-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8961103602015_31ab90b0-ae75-4b47-83a3-5be8eb4f303d.jpg?v=1744621272,Beverages
217.0,al-fateh,teas---fateh,TAPAL DANEDAR ENVELOPED 50 TEA BAGS 100 GM,Rs.510,https://alfatah.pk/products/tapal-danedar-enveloped-50-tea-bags-100-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_17_1cc07731-d16d-45a8-b7ab-a5aac4dd56d9.png?v=1738667844,Beverages
218.0,al-fateh,teas---fateh,AHMAD TEA BAGS ENGLISH BREAKFAST 25PCS 50 GM,Rs.445,https://alfatah.pk/products/ahmad-tea-at590e-tagged-teabags-english-breakfast-25-2-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000229525_6a83ea87-db17-4a6b-8d1e-f9d9b492d12f.jpg?v=1755781438,Beverages
219.0,al-fateh,teas---fateh,AHMAD TEA BAGS SLEEP CAMOMILE HONEY & LAVENDER 20S 30 GM,Rs.745,https://alfatah.pk/products/ahmad-tea-bags-sleep-camomile-honey-lavender-20s-30-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_5_df6a41f0-b308-44d8-81ef-683c3e774c53.png?v=1738588455,Beverages
220.0,al-fateh,teas---fateh,TAPAL GREEN TEA JASMIN 30 BAGS 45 GM,Rs.240,https://alfatah.pk/products/tapal-green-tea-jasmin-30-bags-45-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000113729.jpg?v=1743667495,Beverages
221.0,al-fateh,teas---fateh,TAPAL GREEN TEA LEMON GRASS JAR 100 GM,Rs.285,https://alfatah.pk/products/tapal-green-tea-lemon-grass-jar-100-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000113737.jpg?v=1741084177,Beverages
222.0,al-fateh,teas---fateh,AHMAD TEA BAGS EARL GREY TEA 25PCS 50 GM,Rs.445,https://alfatah.pk/products/ahmad-tea-bags-earl-grey-tea-25pcs-50-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/054881009690_3c2cc108-8f6a-4f11-b2ed-e226b078e2da.jpg?v=1731050203,Beverages
223.0,al-fateh,teas---fateh,LEMON GRASS TEA FAT FREE 200 GM,Rs.210,https://alfatah.pk/products/lemon-grass-tea-fat-free-200-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2000000209043.jpg?v=1690218890,Beverages
224.0,al-fateh,teas---fateh,AHMAD TEA BAGS SLIM LEMON MATE & MATCHA GREEN TEA 20S 30 GM,Rs.745,https://alfatah.pk/products/ahmad-tea-bags-slim-lemon-mate-matcha-green-tea-20s-30-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_6_1bcc02c4-59bc-409d-9eff-f302057e476d.png?v=1738588525,Beverages
225.0,al-fateh,teas---fateh,TAPAL DANEDAR MASALA TEA 3 IN 1 20 GM,Rs.100,https://alfatah.pk/products/tapal-danedar-masala-tea-3-in-1-20-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8961103601506_9c91db94-2375-4e82-9e26-e89799ab7ccf.jpg?v=1744621269,Beverages
226.0,al-fateh,teas---fateh,VITAL EASTERN TEA POUCH 430 GM PACK,Rs.825,https://alfatah.pk/products/vital-eastern-tea-pouch-475-gm-pack,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/12625969-0-A.jpg?v=1690229481,Beverages
227.0,al-fateh,teas---fateh,TAPAL GREEN TEA STRAWBERRY BLISS 30 BAGS 45 GM,Rs.240,https://alfatah.pk/products/tapal-green-tea-strawberry-bliss-30-bags-45-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000167714.jpg?v=1743667820,Beverages
228.0,al-fateh,teas---fateh,VITAL EASTERN TEA POUCH 900 GM ECONOMY PACK,"Rs.1,645",https://alfatah.pk/products/vital-eastern-tea-pouch-950-gm-economy-pack,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964000008003.jpg?v=1690229483,Beverages
229.0,al-fateh,teas---fateh,TAPAL DANEDAR TEA 170 GM,Rs.375,https://alfatah.pk/products/tapal-danedar-tea-190-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/815096001158.jpg?v=1722345838,Beverages
230.0,al-fateh,teas---fateh,TAPAL TEZDUM 85 GM,Rs.190,https://alfatah.pk/products/tapal-tezdum-95-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000169894.jpg?v=1743667845,Beverages
231.0,al-fateh,teas---fateh,AHMAD TEA BAGS CAMMOMILE & LEMONGRASS 20PCS 30 GM,Rs.745,https://alfatah.pk/products/ahmad-tea-at006e-aluminium-enveloped-mixed-cammomile-lemon,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000229552.png?v=1690207469,Beverages
232.0,al-fateh,teas---fateh,LIPTON GREEN TEA PURE CLASSIC NON-BITTER 25BAGS 32.5 GM,Rs.295,https://alfatah.pk/products/lipton-green-tea-pure-classic-non-bitter-25bags-32-5-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/Green-tea-Pure-25-Tea-Bags-Listing-Image-01.png?v=1747485019,Beverages
233.0,al-fateh,teas---fateh,TAPAL FAMILY MIXTURE PACK 85 GM,Rs.190,https://alfatah.pk/products/tapal-family-mixture-pack-95-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_15_29ab1a1e-5384-48f6-b874-3b57e50c3fa4.png?v=1750671553,Beverages
234.0,al-fateh,teas---fateh,TAPAL DANEDAR TEA 1600 GMS,"Rs.3,195",https://alfatah.pk/products/tapal-danedar-tea-1650-gms,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_58_62c61d0f-9e0a-43f6-916d-f3d14aeaa31d.png?v=1756269686,Beverages
235.0,al-fateh,teas---fateh,TAPAL DANEDAR TEA BAGS (600PCS) 1200GM,"Rs.3,495",https://alfatah.pk/products/tapal-danedar-tea-bags-600pcs-1200gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/815096001103_6148e004-c06c-4dbb-950e-0d8dc9b9a1a6.jpg?v=1731050225,Beverages
236.0,al-fateh,teas---fateh,AHMAD TEA BAGS DIGEST SWEET MINT & FENNEL 20S 30 GM,Rs.745,https://alfatah.pk/products/ahmad-tea-bags-digest-sweet-mint-fennel-20s-30-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_9_cd052d0c-067c-44e2-88e0-c8afc7e95ea6.png?v=1738588774,Beverages
237.0,al-fateh,teas---fateh,TAPAL DANEDAR JAR 350 GM CP,"Rs.1,200",https://alfatah.pk/products/tapal-danedar-jar-350-gm-cp,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8961103602213_9720e385-f159-4542-8e9d-1ad05b1247de.jpg?v=1745066468,Beverages
238.0,al-fateh,teas---fateh,LIPTON ENGLISH BREAKFAST 25 ENVELOPE TEA BAGS,Rs.480,https://alfatah.pk/products/lipton-english-breakfast-25-envelope-tea-bags,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8720608631025LiptonEnglishBreakfast25TeaBags_RichIntenseBlackTea01.jpg?v=1746871526,Beverages
239.0,al-fateh,teas---fateh,TAPAL GREEN TEA BAGS MANGO 30PCS 45 GM,Rs.240,https://alfatah.pk/products/tapal-green-tea-bags-mango-30pcs-45-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000281821.jpg?v=1743668044,Beverages
240.0,al-fateh,teas---fateh,TAPAL INFUSIONS HIBISCUS GRREN TEA 10 GM,Rs.285,https://alfatah.pk/products/tapal-infusions-hibiscus-grren-tea-10-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8961103600028_161577d7-c286-4d26-ac2f-1507a6eddba6.jpg?v=1725885346,Beverages
241.0,al-fateh,teas---fateh,AHMAD TEA BAGS IMMUNE LEMON GINGER & TURMERIC 20S 30 GM,Rs.745,https://alfatah.pk/products/ahmad-tea-bags-immune-lemon-ginger-turmeric-20s-30-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000316633.jpg?v=1743668274,Beverages
242.0,al-fateh,teas---fateh,AHMAD TEA BAGS FRUIT & HERBAL DETOX 20PCS 40 GM,Rs.795,https://alfatah.pk/products/ahmad-tea-at366e-aluminium-enveloped-teabags-fruit-herbal,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/054881013666_1.jpg?v=1703087761,Beverages
243.0,al-fateh,teas---fateh,TAPAL FAMILY MIXTURE JAR 440 GM,"Rs.1,095",https://alfatah.pk/products/tapal-family-mixture-jar-450-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/products/815096000663_1_db2845d5-453a-40ed-9f34-17d683135109.jpg?v=1704876980,Beverages
244.0,al-fateh,teas---fateh,KHWAJA KENYA TEA 500 GM,"Rs.1,095",https://alfatah.pk/products/khwaja-kenya-tea-500-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000114598.jpg?v=1743667556,Beverages
245.0,al-fateh,teas---fateh,VITAL EASTERN TEA 170 GM,Rs.350,https://alfatah.pk/products/vital-eastern-tea-190-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_14_aca786ca-43fd-4109-a06d-ceb0ed610a0b.png?v=1750671505,Beverages
246.0,al-fateh,teas---fateh,TAPAL DANEDAR TEA PROMO SAVE RS.200 1600 GM,"Rs.2,995",https://alfatah.pk/products/tapal-danedar-tea-promo-save-rs-200-1600-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8961103602299_8d844ad3-e5aa-490f-827a-0fbf04faceaa.jpg?v=1741947748,Beverages
247.0,al-fateh,teas---fateh,LIPTON EARL GREY 25 ENVELOPE TEA BAGS,Rs.480,https://alfatah.pk/products/lipton-earl-grey-25-envelope-tea-bags,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8720608631032LiptonEarlGrey25TeaBags_FlavouredBlackTea01.jpg?v=1746871808,Beverages
248.0,al-fateh,teas---fateh,AHMAD TEA BAGS BEAUTY PEACH CAROB & ROSE PETAL 20S 30 GM,Rs.745,https://alfatah.pk/products/ahmad-tea-bags-beauty-peach-carob-rose-petal-20s-30-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000316635_ee646a3f-f1f3-41ed-ab6f-9e55e5ee07a3.jpg?v=1755781438,Beverages
249.0,al-fateh,teas---fateh,DEER TEA TEZPATTI KARAKDANA 170 GM,Rs.370,https://alfatah.pk/products/deer-tea-tezpatti-karakdana-170-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/3794723189056_93b5421c-14b5-47c5-8e61-eca1492c2809.jpg?v=1742902331,Beverages
250.0,al-fateh,teas---fateh,AHMAD TEA BAGS JASMINE GREEN TEA 25PCS 50 GM,Rs.445,https://alfatah.pk/products/ahmad-tea-bags-jasmine-green-tea-25pcs-50-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/054881004718_54821390-60b8-41d4-8951-dceb401ac8c2.jpg?v=1731050199,Beverages
251.0,al-fateh,teas---fateh,SUNBEAM LEMON GRASS TEA 150 GM,Rs.350,https://alfatah.pk/products/sunbeam-lemon-grass-tea-150-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8963003422410_110ea2be-a6f6-492c-b551-28da40193d70.jpg?v=1745066472,Beverages
252.0,al-fateh,teas---fateh,HERB OREAL SENNA MEKKI TEA BAGS 20 PCS,Rs.345,https://alfatah.pk/products/herb-oreal-senna-mekki-tea-bags-20-pcs,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/WhatsApp-Image-2020-11-30-at-12.28.56-PM.jpg?v=1690216546,Beverages
253.0,al-fateh,teas---fateh,TWININGS GREEN TEA GINGER 25 TEA BAGS 40 GM,"Rs.1,295",https://alfatah.pk/products/twinings-green-tea-ginger-25-tea-bags-40-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/070177175221_3ddb10d0-c618-4fb1-afb8-3938f28f2d5a.jpg?v=1738841676,Beverages
254.0,al-fateh,teas---fateh,HERB OREAL MORINGA TEA BAGS 20 PCS,Rs.345,https://alfatah.pk/products/herb-oreal-moringa-tea-bags-20-pcs,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/WhatsApp-Image-2020-11-30-at-12.24.36-PM.jpg?v=1690216542,Beverages
255.0,al-fateh,teas---fateh,KHWAJA KENYA TEA 250 GM,Rs.550,https://alfatah.pk/products/khwaja-kenya-tea-250-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2000000205250_1_30ce00a0-644d-4989-9397-53d337b2d846.jpg?v=1729081630,Beverages
256.0,al-fateh,teas---fateh,QUILL LEMON GRASS 60 GM,Rs.220,https://alfatah.pk/products/quill-lemon-grass-60-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_1_fb577634-363b-4af6-8cda-047987c60fed.png?v=1738560794,Beverages
257.0,al-fateh,teas---fateh,HEMANI HERBAL TEA WITH MINT SLIM & SMART 20 BAGS 40 GM,Rs.335,https://alfatah.pk/products/hemani-herbal-tea-with-mint-slim-smart-20-bags-40-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964000577387.jpg?v=1690216463,Beverages
258.0,al-fateh,teas---fateh,AHMAD TEA AT697E ALUMINIUM ENVELOPED FRUITY TEA BAGS LEMON &,Rs.695,https://alfatah.pk/products/ahmad-tea-at697e-aluminium-enveloped-fruity-teabags-lemon,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_16_1c4a1d9d-0976-459a-b88b-e6b4cf8047bf.png?v=1738645839,Beverages
