store,name,product-link,price,category,image_url
Metro,Fruit Farm Mango Juice 200mlX24,https://www.metro-online.pk/detail/beverages/juices/fruit-farm-mango-juice-200mlx24/35434962,Rs. 880,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75
Metro,Cola Next 1L,https://www.metro-online.pk/detail/beverages/soft-drinks/cola-next-1l/12625917,Rs. 123,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Mezan Fizz Up 1Litre x 6,https://www.metro-online.pk/detail/beverages/soft-drinks/mezan-fizz-up-1litre-x-6/12623798,Rs. 723,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Capri Soap White 120GM,https://www.metro-online.pk/detail/health-and-beauty/bath-and-soap/fragrant/capri-soap-white-120gm/12621655,Rs. 139,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Royal Pan 36cm (Anodized),https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/pots-and-pans/royal-pan-36cm-(anodized)/12634457,"Rs. 8,799",metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75
Metro,Noms Smoky Bbq 64 GM,https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/noms-smoky-bbq-64-gm/35434954,Rs. 149,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Noms Salt & Pepper  64 GM,https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/noms-salt-&-pepper%C2%A0-64-gm/35434956,Rs. 149,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Noms Thai Sweet Chilli 64 GM,https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/noms-thai-sweet-chilli-64-gm/35434952,Rs. 149,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Noms Sour Cream & Herb 64 GM,https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/noms-sour-cream-&-herb-64-gm/35434947,Rs. 149,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Noms Chilli Lemon 64 GM,https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/noms-chilli-lemon-64-gm/35434949,Rs. 149,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Next Fizz Up 1L,https://www.metro-online.pk/detail/beverages/soft-drinks/next-fizz-up-1l/19896840,Rs. 123,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Next Fizz Up 1.5 Litre,https://www.metro-online.pk/detail/beverages/soft-drinks/next-fizz-up-1.5-litre/12641458,Rs. 163,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Prince Mini Fingers Sp,https://www.metro-online.pk/detail/grocery/snacks/biscuits-and-wafers/biscuits-and-cookies/prince-mini-fingers-sp/26253664,Rs. 239,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Peek Freans Smile Chocolate Donut Cake Box,https://www.metro-online.pk/detail/grocery/snacks/cakes-and-chocolates/peek-freans-smile-chocolate-donut-cake-box/12639359,Rs. 293,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Cadbury Dairy Milk Chocolate Fruit and Nuts 38GM,https://www.metro-online.pk/detail/grocery/snacks/cakes-and-chocolates/cadbury-dairy-milk-chocolate-fruit-and-nuts-38gm/12629453,Rs. 229,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Cadbury Dairy Milk Roasted Almonds 40GM,https://www.metro-online.pk/detail/grocery/snacks/cakes-and-chocolates/cadbury-dairy-milk-roasted-almonds-40gm/12620478,Rs. 228,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Lipton Yellow Label Black Tea 50 Tea Bags,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/lipton-yellow-label-black-tea-50-tea-bags/12625366,Rs. 599,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Peek Freans Smile Donut Strawberry Cakes 6Pcs,https://www.metro-online.pk/detail/grocery/snacks/cakes-and-chocolates/peek-freans-smile-donut-strawberry-cakes-6pcs/12640615,Rs. 295,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Noms Cheddar Jalapeno 64 G,https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/noms-cheddar-jalapeno-64-g/16324454,Rs. 149,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Cola Next 1.5L,https://www.metro-online.pk/detail/beverages/soft-drinks/cola-next-1.5l/12632300,Rs. 163,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Tapal Danedar Black Tea Leaves 450GM,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/tapal-danedar-black-tea-leaves-450gm/12621142,"Rs. 1,099",metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Cola Next 1.5Ltr x6,https://www.metro-online.pk/detail/beverages/soft-drinks/cola-next-1.5ltr-x6/12623912,Rs. 944,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75
Metro,KernelPop Butter Popcorn 3in1 80GM,https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/popcorn/kernelpop-butter-popcorn-3in1-80gm/12621291,Rs. 486,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,KernelPop Natural Popcorn 3in1 80GM,https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/popcorn/kernelpop-natural-popcorn-3in1-80gm/12621253,Rs. 486,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Next Fizz Up 1.5L x6,https://www.metro-online.pk/detail/beverages/soft-drinks/next-fizz-up-1.5l-x6/12634504,Rs. 944,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75
Metro,KernelPops Cheese Popcorn 3in1 80GM,https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/popcorn/kernelpops-cheese-popcorn-3in1-80gm/12622036,Rs. 486,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Always Sanitary Pads Maxi Thick,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/always-sanitary-pads-maxi-thick/12620801,Rs. 385,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Fair and Lovely Face Wash Multi Vitamin 50GM,https://www.metro-online.pk/detail/health-and-beauty/skin-care/facewashes/fair-and-lovely-face-wash-multi-vitamin-50gm/12620966,Rs. 221,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Cola Next 1 LTR X 6,https://www.metro-online.pk/detail/beverages/soft-drinks/cola-next-1-ltr-x-6/12623797,Rs. 723,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Veet Silk Fresh Hair Removal Lotion for Normal Skin 40GM,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/veet-silk--fresh-hair-removal-lotion-for-normal-skin-40gm/12626746,Rs. 248,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Rose Petal Multi 150 Face Tissue,https://www.metro-online.pk/detail/household/house-cleaning/tissues-and-napkins/rose-petal-multi-150-face-tissue/12621121,Rs. 364,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Pantene Shampoo Milky Extra Treatment 180ML,https://www.metro-online.pk/detail/health-and-beauty/hair-care/shampoos/pantene-shampoo-milky-extra-treatment-180ml/12624305,Rs. 450,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Majestic Fry Pan Non Stick 26Cm (2Mm),https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/pots-and-pans/majestic-fry-pan-non-stick-26cm-(2mm)/12639410,"Rs. 3,000",metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Chef Wok Without Lid 28cm Non Stick (2mm),https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/pots-and-pans/chef-wok-without-lid-28cm-non-stick-(2mm)/12634488,"Rs. 3,599",metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75
Metro,Non Stick Tawa 30Cm and Frying Pan 22Cm,https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/pots-and-pans/non-stick-tawa-30cm-and-frying-pan-22cm/78902667,"Rs. 5,299",metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Majestic Fry Pan Nonstick 22Cm (2Mm),https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/pots-and-pans/majestic-fry-pan-nonstick-22cm-(2mm)/12629413,"Rs. 2,399",metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Chef Non-Stick Fry Pan (26cm),https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/pots-and-pans/chef-non-stick-fry-pan-(26cm)/12634437,"Rs. 4,099",metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75
Metro,Majestic Tawa Non Stick 30CM,https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/pots-and-pans/majestic-tawa-non-stick-30cm/12634440,"Rs. 4,198",metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Chef Non-Stick Fry Pan (22cm),https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/pots-and-pans/chef-non-stick-fry-pan-(22cm)/12634436,"Rs. 3,199",metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75
Metro,Deli Tumbler Glass 365 ML 6 Pieces,https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/glassware/deli-tumbler-glass-365-ml-6-pieces/2063650,Rs. 849,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75
Metro,Deli Tumbler Glass 290 ML 6 Pieces,https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/glassware/deli-tumbler-glass-290-ml-6-pieces/2063649,Rs. 799,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75
Metro,Deli Tumbler Glass 315 ML 6 Pieces,https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/glassware/deli-tumbler-glass-315-ml-6-pieces/2063647,Rs. 849,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75
Metro,Cocomo Triple Chocolate Pouch,https://www.metro-online.pk/detail/grocery/snacks/biscuits-and-wafers/biscuits-and-cookies/cocomo-triple-chocolate-pouch/31790440,Rs. 49,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Fruit Farm Apple Juice 200mlX24,https://www.metro-online.pk/detail/beverages/juices/fruit-farm-apple-juice-200mlx24/35434965,Rs. 880,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75
Metro,Tapal Danedar Black Tea 1600GM,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/tapal-danedar-black-tea-1600gm/12641734,"Rs. 3,199",metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Machos Tortilla Chips Hot 40G,https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/machos-tortilla-chips-hot-40g/99164260,Rs. 79,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Machos Tortilla Chips Sweet Thai Chilichanga,https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/machos-tortilla-chips-sweet-thai-chilichanga/99371258,Rs. 79,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Machos Tortilla Chips Cheese 4,https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/machos-tortilla-chips-cheese-4/98839131,Rs. 79,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Peek Freans Rio Strawberry and Vanilla Ticky Pack,https://www.metro-online.pk/detail/grocery/snacks/biscuits-and-wafers/biscuits-and-cookies/peek-freans-rio-strawberry-and-vanilla-ticky-pack-/12621709,Rs. 240,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Lemon Sandwich Biscuits Ticky Pack Box,https://www.metro-online.pk/detail/grocery/snacks/biscuits-and-wafers/biscuits-and-cookies/lemon-sandwich-biscuits-ticky-pack-box/12634654,Rs. 239,metro-post-grocery,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Dalda Cooking Oil 1L x5,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/dalda-cooking-oil-1l-x5/12631464,"Rs. 2,880",oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Dalda Banaspati Ghee 1KG X5,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/banaspati/dalda-banaspati-ghee-1kg-x5/12620064,"Rs. 2,880",oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Rafhan Corn Oil Tin 16 L,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/rafhan-corn-oil-tin-16-l/12625313,"Rs. 14,320",oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75
Metro,OK Cooking Oil 1Litre,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/ok-cooking-oil-1litre/12620931,Rs. 506,oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,OK Cooking Oil 1LTR x5,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/ok-cooking-oil-1ltr-x5/12620566,"Rs. 2,502",oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,OK Banaspati Ghee 1 KG,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/banaspati/ok-banaspati-ghee-1-kg-/12620749,Rs. 526,oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Metro Chef Extra Virgin Olive Oil 750 ML,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/olive-oil/metro-chef-extra-virgin-olive-oil-750-ml/12621694,"Rs. 2,950",oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Metro Chef Extra Virgin Olive Oil 5 Ltr,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/olive-oil/metro-chef-extra-virgin-olive-oil-5-ltr/12624593,"Rs. 17,500",oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Metro Chef Pomace Olive Oil 5 LTR,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/olive-oil/metro-chef-pomace-olive-oil-5-ltr/12623752,"Rs. 7,500",oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Shahtaj Cooking Oil 1X5Ltr,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/shahtaj-cooking-oil-1x5ltr/67172077,"Rs. 2,437",oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Shahtaj Banaspati Ghee 1X5Kg,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/banaspati/shahtaj-banaspati-ghee-1x5kg/67172079,"Rs. 2,437",oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Shahtaj Canola Oil Stand Up Pouch 1X5 Ltr,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/shahtaj-canola-oil-stand-up-pouch-1x5-ltr-/67172080,"Rs. 2,750",oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Shahtaj Cooking Oil Stand Up Pouch 1X5 Ltr,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/shahtaj-cooking-oil-stand-up-pouch-1x5-ltr/67172080,"Rs. 2,750",oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Khajur Cooking Oil 1L,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/banaspati/khajur-cooking-oil-1l/11313026,Rs. 511,oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Sufi Banaspati Ghee 1 KG,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/banaspati/sufi-banaspati-ghee-1-kg/12622447,Rs. 570,oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Sufi Canola Oil 16LTR,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/sufi-canola-oil-16ltr/12629438,"Rs. 8,810",oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75
Metro,Olivola Oil 1 LTR x5,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/olive-oil/olivola-oil-1-ltr-x5/12624486,"Rs. 2,940",oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75
Metro,Dalda Corn Oil Bottle 3L,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/dalda-corn-oil-bottle-3l/12631707,"Rs. 2,025",oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Sufi Sunflower Oil 1LTR x5,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/sufi-sunflower-oil-1ltr-x5/12620047,"Rs. 2,940",oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Canolive Cooking Oil 1 LTR X 5,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/canolive-cooking-oil-1-ltr-x-5/12621030,"Rs. 3,125",oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Mezan Cooking Oil 1L x5,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/mezan-cooking-oil-1l-x5/12620456,"Rs. 2,725",oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Sufi Banaspati Ghee 1 KG X 5,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/banaspati/sufi-banaspati-ghee-1-kg-x-5/12620051,"Rs. 2,845",oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Mezan Cooking Oil 1Litre,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/mezan-cooking-oil-1litre/12623098,Rs. 548,oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Dalda Banaspati Ghee 1 KG,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/banaspati/dalda-banaspati-ghee-1-kg/12621267,Rs. 580,oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Dalda Canola Oil 1LTR X 5,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/dalda-canola-oil-1ltr-x-5/12620212,"Rs. 2,880",oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Sufi Canola Oil 1LTR,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/sufi-canola-oil-1ltr/12629426,Rs. 570,oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Dalda Sunflower Oil 1LTR X5,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/dalda-sunflower-oil-1ltr-x5/12624428,"Rs. 2,885",oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Sufi Banaspati Gee 1KG x 16,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/banaspati/sufi-banaspati-gee-1kg-x-16/78484890,"Rs. 8,640",oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75
Metro,Seasons Canola Oil 1LTR X 5,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/seasons-canola-oil-1ltr-x-5/12621418,"Rs. 2,800",oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Dalda Banaspati Ghee 2.5KG,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/banaspati/dalda-banaspati-ghee-2.5kg/12621354,"Rs. 1,480",oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Sufi Sunflower Oil 1LTR,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/sufi-sunflower-oil-1ltr/12622537,Rs. 590,oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,Kausar Banaspati Ghee 1KG,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/banaspati/kausar-banaspati-ghee-1kg/12623101,Rs. 535,oil-and-ghee,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
