,store,name,product-link,price,category,image_url
99,Jalal Sons,Fanta Tin 250ML(250 Ml),https://jalalsons.com.pk/product/fanta-tin-250ml-177189,Rs 108,Beverages,https://static.tossdown.com/images/9b5ada1f-608e-4100-a766-13156d55c1c6.webp
100,Jalal Sons,Nestle Orange Juice Bot(1 L),https://jalalsons.com.pk/product/nestle-orange-juice-bot-177255,Rs 449,Beverages,https://static.tossdown.com/images/c5a00471-9736-4ffe-bf32-a2e297eef482.webp
101,Jalal Sons,Fanta 500ML(500 Ml),https://jalalsons.com.pk/product/fanta-500ml-177188,Rs 108,Beverages,https://static.tossdown.com/images/05758b2b-6331-4935-af6a-2cdac13892ae.webp
102,Jalal Sons,Nestle Pine Apple Ind Juice,https://jalalsons.com.pk/product/nestle-pine-apple-ind-juice-177258,Rs 69,Beverages,https://static.tossdown.com/images/f4fb74db-13f0-4d85-9dec-599a8f525436.webp
103,Jalal Sons,Nestle Pineapple Juice(1 L),https://jalalsons.com.pk/product/nestle-pineapple-juice-177259,Rs 458,Beverages,https://static.tossdown.com/images/1a2c851a-03b2-432a-9073-f8f44b01ebb9.webp
104,Jalal Sons,Nestle Royal Mango Juice 200ML,https://jalalsons.com.pk/product/nestle-royal-mango-juice-200ml-177261,Rs 69,Beverages,https://static.tossdown.com/images/a2f575d4-7b40-4660-85a6-95649a6f5585.webp
105,Jalal Sons,Nestle Royal Mango Juice Bot,https://jalalsons.com.pk/product/nestle-royal-mango-juice-bot-177262,Rs 408,Beverages,https://static.tossdown.com/images/09048180-b870-4e32-8e2a-79d0369d8269.webp
106,Jalal Sons,Nestle SP Red Grapes Juice 1L,https://jalalsons.com.pk/product/nestle-sp-red-grapes-juice-1l-177263,Rs 458,Beverages,https://static.tossdown.com/images/64b47b72-95f6-4aad-828f-363c1d7e0ed4.webp
107,Jalal Sons,Dew Imp Tin 150ML,https://jalalsons.com.pk/product/dew-imp-tin-150ml-220440,Rs 274,Beverages,https://static.tossdown.com/images/435438db-d83b-41a4-a6b2-0943638342c0.webp
108,Jalal Sons,Nestle Tropical Mixed Juice Bottle,https://jalalsons.com.pk/product/nestle-tropical-mixed-juice-bottle-177267,Rs 198,Beverages,https://static.tossdown.com/images/3c2aefeb-53fd-42d8-9849-96b56fa7fb1b.webp
109,Jalal Sons,Olpers Chocolate Milk(180 Ml),https://jalalsons.com.pk/product/olpers-chocolate-milk-177269,Rs 85,Beverages,https://static.tossdown.com/images/69483092-a08e-4276-aaf1-d578b53c3c2f.webp
110,Jalal Sons,Coca Cola Zero Tin 250ML,https://jalalsons.com.pk/product/coca-cola-zero-tin-250ml-177182,Rs 108,Beverages,https://static.tossdown.com/images/a4a8d673-6377-4287-af6f-19a0b238cc6d.webp
111,Jalal Sons,Olpers Strawberry Milk(180 Ml),https://jalalsons.com.pk/product/olpers-strawberry-milk-177271,Rs 85,Beverages,https://static.tossdown.com/images/729e210d-0f26-48e5-a9ce-398528c6fd84.webp
112,Jalal Sons,Coca Cola Zero 500ML(500 Ml),https://jalalsons.com.pk/product/coca-cola-zero-500ml-177181,Rs 108,Beverages,https://static.tossdown.com/images/781596f7-aa76-46c8-bce1-24ee25b466bb.webp
113,Jalal Sons,Coca Cola Zero 1.5L(1.5 L),https://jalalsons.com.pk/product/coca-cola-zero-1-5l-177180,Rs 174,Beverages,https://static.tossdown.com/images/21230ec0-215a-4645-9e80-c468a0557704.webp
114,Jalal Sons,Ovaltine Pouch Box(820 G),https://jalalsons.com.pk/product/ovaltine-pouch-box-177279,"Rs 1,194",Beverages,https://static.tossdown.com/images/c615637b-9210-4f27-901a-4f9144f8f9b6.webp
115,Jalal Sons,Coca Cola Tin 250ML(250 Ml),https://jalalsons.com.pk/product/coca-cola-tin-250ml-177179,Rs 108,Beverages,https://static.tossdown.com/images/756b3cfe-d34b-4b3a-b765-c4bdfeedef03.webp
116,Jalal Sons,Pakola I C Soda 250ML Tin,https://jalalsons.com.pk/product/pakola-i-c-soda-250ml-tin-177281,Rs 98,Beverages,https://static.tossdown.com/images/843d36ac-fc63-42ef-9905-30fcb9fd9c3f.webp
117,Jalal Sons,Coca Cola 500ML(500 Ml),https://jalalsons.com.pk/product/coca-cola-500ml-177177,Rs 108,Beverages,https://static.tossdown.com/images/2cbad1df-4c52-4fc0-b590-b6168fc752b7.webp
